Xtf_id,Name,Zip,Place,Operator,Contact,OperatorAddress,Phone,Web,Mail,BeginningOfOperation,Power,Energy,HouseConnections,NetLength,EnergySource1,EnergySource2,PositionAccuracy,x,y
tn1103,Nahwärmeverbund Dreispitz,3097,Köniz,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,2,,102,2598617.1904685386,1197371.905773273
tn1104,Nahwärmeverbund Bächtelenmatt,3084,Wabern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,2,,103,2601277.987965114,1197217.2909878816
tn1105,Nahwärmeverbund Wylergut,3014,Bern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,2,,102,2600983.395755784,1201553.0629905947
tn1106,Nahwärmeverbund unteres Kirchenfeld,3005,Bern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,2,,102,2600773.6877032756,1199057.6904906216
tn1107,Nahwärmeverbund Neuenegg,3176,Neuenegg,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,5,,102,2589204.337379511,1193798.5665952035
tn1108,Nahwärmeverbund Ballwil,6275,Ballwil,Gemeinde Ballwil,,Ambar 2,0414495532,https://www.ballwil.ch,infrastruktur@ballwil.ch,2012,1.07,,,,5,1,101,2666712.040239341,1222765.5596966697
tn1109,Wärmeverbund ARA Telli,5000,Aarau,Abwasserverband Aarau und Umgebung,,Neumattstrasse 72 5000 Aarau,0628324900,https://www.avau.ch,ara@avau.ch,2002,,1000,,,7,,103,2647277.036281022,1250488.7263018126
tn1110,Nahwärmeverbund Asylstrasse,3063,Ittigen,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,2,,102,2603630.6282934668,1203086.4741024994
tn1111,Nahwärmeverbund Gäbelbach/Holenacker/Brünnen,3027,Bern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,13.8,15000,46,,15,3,102,2595346.9079806553,1199775.0336330072
tn1112,Nahwärmeverbund Schäfereiareal,3052,Zollikofen,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,5,2,102,2601251.9596823263,1205595.6885920684
tn449,Wärmeverbund Zollikofen,3052,Zollikofen,ewb,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,2013,4,,,,5,2,103,2601096.8,1205131
tn1113,Nahwärmeverbund Zollikofen 1,3052,Zollikofen,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,5,,102,2601447.610300929,1205144.7377760124
tn1197,CAD Seleute,2888,Seleute ,Claude Varin ,Claude Varin ,Au Village 14,0324613947,,,2014,0.1,,,,5,,103,2575228.9749434376,1246173.0301973552
tn1090,CAD Ronquoz 21,1950,Sion,OIKEN SA,Michel Barras,Rue de l’industrie 43,0276173302,https://www.oiken.ch,michel.barras@oiken.ch,2024,13,25000,,,16,,102,2593611.672720308,1119053.9447397355
tn1094,CAD Sierre,3960,Sierre,OIKEN SA,Michel Barras,"Rue de l’industrie 43, 1950 Sion",0276173302,https://www.oiken.ch,michel.barras@oiken.ch,2027,12,35000,,,14,,101,2606977.6278482885,1126424.0601570068
tn1114,Nahwärmeverbund Zollikofen 2,3052,Zollikofen,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,,,,,5,,,2601426.732948334,1205104.176062399
tn1115,Wärmeverbund Hintere Aumatt,3032,Hinterkappelen,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,2012,1.62,2750,239,,10,2,102,2596371.1633539847,1201921.9881664326
tn1116,Siedlung Burgunder,3018,Bern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,2010,0.074,180,3,,12,,103,2596771.041489765,1198604.8893237023
tn1117,Wohnpark von Roll,3012,Bern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,2006,0.812,1200,5,,3,,103,2598814.338515712,1200391.2013691994
tn1118,Oberbottigenrain,3019,Bern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,,0.12,250,3,,12,,103,2593555.749670274,1198434.5181299702
tn1119,WBG Bümpliz,3018,Bern,EWB,Roland Wittwer,"Monbijoustrasse 11, 3011 Bern",0313213159,https://www.ewb.ch,roland.wittwer@ewb.ch,2017,0.469,990,,,3,,103,2596034.2249899423,1199338.4898971738
tn1121,WVB Liestal Brunnmatt,4410,Liestal,EBL,,Mühlemattstrasse 6,0800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,1.155,2692,35,,5,,103,2622831.395653428,1259487.0007521058
tn1123,WVB Liestal Frenke,4410,Liestal,EBL,,Mühlemattstrasse 6,0800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,2.448,3570,28,,5,,103,2622751.041909746,1258513.7299494606
tn173,Wärmeverbund Hanro,4410,Liestal,EBL,Genossenschaft Elektra Baselland,Mühlemattstrasse 6,0619261111,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,2008,3.384,5757,83,,5,1,103,2622746.5,1258296.6000000015
tn1174,CAD Rochefort,2019,Rochefort,Communde de Rochefort,Service forestier,Place du Collège 4,0328551119,https://www.rochefort.ch/vie-quotidienne/services-industriels/gaz,estevan.chuat@ne.ch,2004,0.45,,41,2,5,1,102,2552004.728929457,1203280.7534564736
tn588,Allmend Luzern,6005,Luzern,ewz,ewz,Tramstrasse 35<br />8050 Zürich,0583192020,https://www.ewz.ch/dam/ewz/Geschaeftskunden/Immobilien/ContentHub/Projekte/Dokumente/factsheet_sport_freizeitzentren.pdf,medien@ewz.ch,2012,2.5,5000,,,15,,103,2665848.7,1209318.1000000015
tn1122,WVB Forstverwaltung Liestal,4410,Liestal,EBL,,Mühlemattstrasse 6,0800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,,,,,5,,103,2622727.246115524,1259295.1217605288
tn1125,Wärmeverbund Weiermatt Ittingen,4452,Ittingen,EBL,,"Mühlemattstrasse 6, 4410 Liestal",0800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,0.186,226,34,,5,,103,2625916.0103886873,1257932.5080505388
tn1120,WVB Liestal Autobus,4410,Liestal,EBL,,Mühlemattstrasse 6,0800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,0.312,359,3,,5,,103,2621303.4804055337,1260285.9459915769
tn170,Fernwärme Liestal,4410,Liestal,EBL,,Mühlemattstrasse 6,0619058060,https://www.schildareal.ch/files/D6W78WX/dokumentation_fernwaerme.pdf,info@ebl.ch,2004,31.243,59117,407,,5,2,103,2621597.1000000015,1259931.3
tn1186,Energie Sonceboz-Sombeval SA,2605,Sonceboz,Energie Sonceboz-Sombeval SA,Bernard Messerli,Rue des Prés 5,0795729365,,bernard.messerli@bluewin.ch,2025,1,3000,,2,5,,,2580327.7793591605,1227410.7885977332
tn1124,WVB Brühl Lausen,4415,Lausen,EBL,,"Mühlemattstrasse 6, 4410 Liestal",0800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,1,2057,14,,5,,103,2623612.8685860448,1258243.8298279142
tn10,Wärmeverbund in Aarwangen Aescherstrasse 36,4912,Aarwangen,Burgergemeinde Aarwangen,Burgergemeinde Aarwangen,Industriestrasse 11,0629276526,https://www.bg-aarwangen.ch/waermeverbund.html,verwaltung@bg-aarwangen.ch,2016,1.45,2.9,,1.9,5,,103,2625294.5,1232332.2
tn1127,Wärmeverbund Längi,4133,Pratteln,EBL,,"Mühlemattstrasse 6, 4410 Liestal",0800325000,https://www.ebl.ch/de/unternehmen/standorte.html,info@ebl.ch,,2.065,3953,20,,5,,103,2620511.5578192375,1264729.7716330064
tn846,Genolier CAD SA,1272,Genolier,Genolier CAD SA,Genolier CAD SA,Case postale 55,0223668630,,,2003,1,2500,15,0.94999999,5,,101,2506179,1143363
tn271,Wärmeverbund Deisswil b. Münchenbuchsee,3053,Deisswil bei Münchenbuchsee,Fritz Rufer,Fritz Rufer,Dorf 9,0318694375,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2012,0.15,300,,0.45,5,,103,2601384.3999999985,1209372.7
tn1182,CAD Moutier,2740,Moutier,EBL,Ralf Schmitz,"Mühlemattstrasse 6, 4410 Liestal",0800325000,https://www.ebl.ch/cad-moutier,ralf.schmitz@ebl.ch,,,,,,5,1,102,2594209.1281605996,1235211.8279063776
tn1187,CAD Saint Imier,2610,Saint Imier,Services techniques de Saint Imier,,Rue Agassiz 4,0329424488,https://stsi.saint-imier.ch/stsi/STSI/Actualites-Presse/Projet-pilote-de-chauffage-a-distance.html,,,1,2200,,,10,,103,2565393.052287184,1221849.5926630418
tn1190,CAD Léchelles,1773,Léchelles,Société coopérative CAD Léchelles,André Chassot ,Rte de Fribourg 17,0798760522,,cadlechelles@bluewin.ch,,,,,,5,,102,2567850.1877123904,1186626.0283742412
tn1179,CAD Villeret,2613,Villeret,Villeret Energie SA,Stéphane Lehmann ,Les Champs du Clos 12,0793430269,,stephane.lehmann@bluewin.ch,2020,2.15,7000,43,6.7,5,,103,2567574.986346572,1222617.5632226246
tn1184,CAD Sonvilier,2615,Sonvilier,Eco Erguël Energie SA,,,,https://sonvilier.ch/2023/02/10/chauffage-a-distance-seance-dinformation/,cadsonvilier@gmail.com,2025,2.5,5600,,5,5,,103,2563127.037146581,1220571.1966313624
tn1188,Wärmeverbünde Nord u Süd Münsingen,3110,Münsingen,Infrawerke Münsingen,,Thunstrasse 2,0317245250,https://www.inframuensingen.ch,info@inframuensingen.ch,1992,3,5000,,3.9,15,1,102,2609018.930464496,1191518.6609831534
tn549,Thermoréseau Ville de Porrentruy,2900,Porrentruy,Commune de Porrentruy,Thermoréseau-Porrentruy SA,Route de Belfort 77,0324662944,https://porrentruy.ch/autorites-administration/uei/equipement/thermoreseau/,,1999,20,45000,560,25,5,,103,2572711.3999986574,1252744.5997089907
tn1193,CAD Bonfol ,2944,Bonfol ,Administration communale de Bonfol ,Administration communale de Bonfol ,Place Louis-Chevrolet 74,0324744447,https://www.bonfol.ch/fr/Administration/Services-techniques/Chauffage-a-distance/Chauffage-a-distance.html,info@bonfol.ch,1994,0.5,,10,,5,,103,2578204.0420818315,1258582.3989747304
tn1194,CAD Boncourt,2926,Boncourt,Piscine les Hémionées,Jean-Michel Haller,Rue d'Ajoie 1,0324756161,https://www.piscineboncourt.ch,jeanmichel.haller@piscineboncourt.ch,2018,0.55,,10,,5,,103,2567804.4345776197,1260680.0601889323
tn1196,CAD Coeuve,2932,Coeuve,Commune de Coeuve ,Administration communale de Coeuve ,Milieu du Village 45,0324669256,https://coeuve.ch/,administration@coeuve.ch,1990,0.24,,,,5,,103,2574247.708586043,1255873.6290084228
tn318,Wärmeverbund ARA Worblental,3063,Ittigen,EBL,Genossenschaft Elektra Baselland,"Mühlemattstrasse 6, 4410 Liestal",0619261111,https://mueller-energie-consulting.ch/referenzen/waermeverbund-ara-worblental/,info@ebl.ch,2019,15.2,33500,,11,15,14,103,2601210.6000000015,1203279.5
tn1195,Thermoréseau-Buix Sàrl,2925,Buix,Thermoréseau-Buix Sàrl,Jean-Michel Erard,Route de Milandre 8,0324755876,,,2017,0.1,,,,5,,102,2568983.0148928985,1258950.4561973552
tn1199,CAD Bassecourt,2854,Bassecourt,Administration communale de Haute-Sorne,,Rue de la Fenatte 14,0324270800,https://www.haute-sorne.ch,,,0.6,,,,5,,102,2585457.2427232894,1243327.764984983
tn1200,Chauffage à distance de la Bourgeoisie de Delémont,2800,Delémont,Bourgeoisie de Delémont ,Gilles Fleury,Rue des Herbages 18,0324226656,https://www.bourgeoisie-delemont.ch  ,info@bourgeoisie-delemont.ch,1996,0.6,,38,,5,,102,2594041.075653428,1247228.5647773752
tn1201,AgriBioVal SA,2114,Fleurier,AgriBioVal SA,,Clos-Donzel 11,+41328601241,https://www.agribioval.ch,info@agribioval.ch,,0.92,1460,,,8,5,103,2535840.5750734084,1195082.6013947104
tn662,Chauffage Bérocad,2024,St-Aubin-Sauges,Bérocad SA,Viteos SA,"Quai Max-Petitpierre 4, 2001 Neuchâtel",0328362929,,,2016,4.6,6600,60,,6,5,103,2549106,1193957.2
tn1203,CAD Collège de Vigner,2072,St-Blaise,Eorén,,Rue de Vigner 9,0328864240,https://www.eoren.ch,,2021,0.45,,,,6,,103,2565821.600729239,1206946.8264957892
tn1204,CAD Collège Fontaines,2046,Fontaines,Collège Fontaines,Chemin du Collège 1,,0328531598,,,1995,0.27,,,,5,2,103,2559076.335636471,1210336.137373069
tn1205,CAD Entre-deux-Lacs,2088,Cressier,Groupe E Celsius,,"Route de Chantemerle 1, 1763 Granges-Paccot",0263526800,https://www.celsius,info@celsius.ch,2021,,1000,,,14,,102,2569213.752279189,1209961.0215547516
tn644,CAD Boudry,2017,Boudry,Groupe E,GROUPE E BACCAD,Passage Blaise Cendrars 11,0263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2014,1.3,2000,26,1.2,5,2,103,2554295.399997687,1200745.4996980627
tn1207,CAD La Chaux-du-Milieu,2405,La Chaux-du-Milieu,,,Rue du Temple 88,0799052456,,,2015,0.45,,,,5,1,103,2544054.915825514,1207267.0282057784
tn1208,CAD Le Locle,2400,Le Locle,Viteos SA,,Quai Max-Petitpierre 4 Case postale 3206 2001 Neuchâtel 1,0328860886,https://www.viteos.ch,conseilclients@viteos.ch,2012,3.8,,,,5,2,101,2547298.711645004,1211768.3634705197
tn1209,CAD Recorne,2300,La Chaux-de-Fonds,,,Rue du Chapeau-Rablé 22,,,,1996,6.7,,,,2,1,103,2552146.113670274,1216592.0982647405
tn1210,CAD Terreaux,2000,Neuchâtel,,,Rue des Terreaux 12,,,,2000,6,,,,2,,103,2561391.8536365805,1204733.1729884394
tn887,Anergienetz-Visp,3930,Visp,Gemeinde Visp,Gemeinde Visp,St. Martiniplatz 1,0279489911,https://vispinfra.ch/anergienetz-visp-west/,gemeinde@visp.ch,2018,1.7,8700,,4.2,14,,103,2633147.8,1127804.3999999985
tn974,Kalte Fernwärme ARA Neugut Dübendorf / Zwicky Areal,8304,Walisellen,Glattwerk AG,Markus Thoma,"Usterstrasse 111, 8600 Dübendorf",0448016885,https://www.glattwerk.ch/index.php/kalte-fernwaerme.html,m.thoma@glattwerk.ch,2008,3.3,,,,15,,103,2687554.5,1251131.5
tn1212,CAD Géraldine Granges Cuenot,1926,Fully,Géraldine Granges Cuenot,Alexandre Guenot,Route de Martigny 61,,,alexandre.uenot@granges.ch,,4.8,3600,,,5,1,,2574769.4601323707,1109219.0876221352
tn563,"Wärmeverbund Seetalplatz, Emmenbrücke",6020,Emmenbrücke,Wärmeverbund Seetalplatz AG,Wärmeverbund Seetalplatz AG,Gerliswilstrasse 19,0414147100,https://www.waermeverbundseetalplatz.ch,info@waermeverbundseetalplatz.ch,2014,10,25000,18,,11,,103,2663909,1213678.5
tn101,Wärmeverbund Schinznach Zulauf AG,5116,Schinznach,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,0628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,2015,16.67,,,,11,,103,2653506.3,1255772.3999999985
tn44,Wärmeverbund Hirschthal Huplant AG,5042,Hirschthal,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,0628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,,0.72,,,,11,,103,2645773,1241046
tn41,Wettingen Geisswies,5430,Geisswies,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40<br />5001 Aarau,0628342111,https://www.aew.ch/privatkunden/waerme/aew-anlagen/referenzanlagen.html,info@aew.ch,,0.25,,,,11,,102,2667995.8,1256673.7
tn1213,Wärmeverbund Thayngen Ost,8240,Thayngen,A. und M. Winzeler GmbH,,Erlengasse 16,0526494527,,amwinzeler@bluewin.ch,2021,1.3,,,,5,1,103,2694986.3839097456,1288902.9362731637
tn1214,CAD Collombey Muraz,1868,Collombey-Muraz,SATOM SA Service du Thermorezo,,"Route Boeuferrant-Nord 16, 1870 Monthey",0244727777,https://satomsa.ch/thermorezo/,thermoreseau@satomsa.ch,,,,,,16,,101,2560954.330663854,1125276.3780513455
tn1215,CAD Aigle,1860,Aigle,SATOM SA Service du Thermorezo,,"Route Boeuferrant-Nord 16, 1870 Monthey",0244727777,https://satomsa.ch/thermorezo/,thermoreseau@satomsa.ch,2024,,,,,16,,101,2563279.190644615,1129529.1124203198
tn957,Wärmeverbund Rikon ZH,8486,Rikon,Holzenergie Rikon AG,Emil Ott,Langenhardstrasse 113,0523833393,https://www.zell.ch/dienstleistungen/29090,holzenergie.rikon@outlook.com,2016,3.2,6400,,2.4,5,,103,2702559.8999999985,1255497.1000000015
tn1216,Holzheizkraftwerk Aubrugg AG,8304,Wallisellen,HHKW Aubrugg AG,,Herzogenmühle 2,0444178111,https://hhkw-aubrugg.ch/,mail@hhkw-aubrugg.ch,2010,42,110000,21000,,5,,103,2685677.036020423,1251911.4497942212
tn1220,Wärmeverbund Eschlikon,8360,Eschlikon,Energie Münchwilen AG,Bruno Wick,"Weinfelderstrasse 6, 9542 Münchwilen ",0794387202,https://www.energie-muenchwilen.ch,info@energie-muenchwilen.ch,2016,0.46,,,,5,,103,2715199.438659029,1257693.7143209279
tn1218,Wärmeverbund Münchwilen,9542,Münchwilen,Wärmeverbund Münchwilen AG,Bruno Wick ,Eschlikonerstrasse 28,0794387202,https://www.energie-muenchwilen.ch/165/kontakt/heizzentrale,info@energie-muenchwilen.ch,2013,2.76,5520,,3.1,5,1,103,2716954.0786401127,1259772.5019663952
tn1221,Holzkraftwerk Zündholz,9200,Gossau,St. Gallisch-Appenzellische Kraftwerke AG,,"Vadianstrasse 50, 9001 St.Gallen",0712295151,https://www.sak.ch/ueber-sak/standorte/holzkraftwerke#zuendholz,info@sak.ch,2011,6,24000,,,5,,103,2735847.6954828626,1255790.061563406
tn755,Wärmeverbund HEZT,9652,Neu St. Johann,Holzenergiezentrum Toggenburg,Köbi Rutz,Gähwiesstrasse 5,0719942033,https://www.holzenergiezentrum-toggenburg.ch/,praesident@hezt.ch,2011,4,10000,,4.5,5,,103,2733705.6000000015,1231349.1000000015
tn141,Wärmeverbund Speicher - Trogen,9042,Speicher,St.Gallisch-Appenzellische Kraftwerke AG (SAK),St.Gallisch-Appenzellische Kraftwerke AG (SAK),Vadianstrasse 50<br />9001 St. Gallen,0712295757,https://www.sak.ch,waerme@sak.ch,2012,6.2,18200,170,14.5,5,1,103,2751727.8999999985,1253298.8
tn777,Wärmeverbund Wittenbach,9300,Wittenbach,St.Gallisch-Appenzellische Kraftwerke AG (SAK),St.Gallisch-Appenzellische Kraftwerke AG (SAK),Vadianstrasse 50<br />9001 St. Gallen,0712295757,https://www.sak.ch,waerme@sak.ch,2013,10.3,17000,60,7.2,5,,103,2747549.3,1258915.8
tn1223,Wärmeverbund Anwil,4469,Anwil,Gemeinde Anwil,,Schulweg 79,0619910790,https://www.baselland.ch/politik-und-behorden/gemeinden/anwil,gemeinde@anwil.ch,2011,0.414,,51,,5,,103,2637896.8186733713,1255827.9216049232
tn1224,Wärmeverbund Biel-Benken,4105,Biel-Benken,Hasena Immobilen AG,,,,,,2010,1.435,,,,5,,103,2605932.1171744857,1261426.3454368263
tn1225,Wärmeverbund Seengen,5707,Seengen,LHS Immobilien AG,Christoph Leimgruber,Schulstrasse 11,0627676262,,info@alesa.ch,2009,0.7,,,,5,2,103,2657878.3779686145,1241949.759666699
tn1297,Wärmeverbund Hombrechtikon,8634,Hombrechtikon,,,,,,,,,,,,5,,101,2700569.9468843294,1234484.872601501
tn1475,Wärmeverbund Murgtal,9542,Münchwilen,,,,,,,,0.17,,10,,5,,102,2717261.064660676,1261071.5786954984
tn1226,Wärmeverbund Lupsingen,4419,Lupsingen,Gemeindeverwaltung ,,Liestalerstrasse 14,+41619159050,https://www.lupsingen.ch/verwaltung/umwelt/waermeverbund.html/47,gemeinde@lupsingen.ch,2006,0.42,,47,1.2,5,1,103,2619242.911149217,1255034.978478942
tn187,Wärmeverbund Spengler,4142,Münchenstein,Primeo Energie,Primeo Energie,Weidenstrasse 27,0614154141,https://www.reinach-bl.ch/de/dokumente/04-Abfall-Umwelt-Mobilitaet/Umwelt/Energieplanung_180525_ev_Mitwirkung.pdf,waermeprojekte@primeo-energie.ch,2010,1.035,,,,5,2,103,2612973.400000634,1263986.8997113744
tn1227,Wärmeverbund Tenniken,4456,Tenniken,Einwohnergemeinde Tenniken,,Alte Landstrasse 32,0619730700,https://www.tenniken.ch,gemeinde@tenniken.ch,2005,0.495,,53,,5,,103,2628226.8463634187,1254192.1745126352
tn1228,Wärmeverbund Therwil,4106,Therwil,Gemeindeverwaltung Therwil,,Bahnhofstrasse 33,0617252121,https://www.therwil.ch,gemeinde@therwil.ch,2003,0.368,,,,5,,103,2608465.8623091597,1260967.0546057508
tn252,Anlage Biel Strandboden,2503,Biel,BKW AEK Contracting AG,BKW AEK Contracting AG,Westbahnhofstrasse 3<br />4502 Solothurn,0584775656,https://www.bac.ch/privatkunden/referenzen,info@bac.ch,2014,3.2,,,,5,2,103,2584563.7,1220289.6000000015
tn450,Wärmeversorgung Zweisimmen,3770,Zweisimmen,Fernwärme-Genossenschaft Zweisimmen,Fernwärme-Genossenschaft Zweisimmen,Lenkstrasse 7,0335112662,https://www.gunep.ch/referenzen,info@fernwärme-zweisimmen.ch,2016,2.4,5200,,,5,,103,2595126.5,1156199.7
tn1229,Wärmeverbund Diemtigen Burgholz,3753,Oey Diemtigen,Energie Burgholz AG,,Diemtigtalstrasse 15,,,,2018,2.4,,,,5,,103,2610627.0766113154,1167611.233000001
tn1230,Wärmeverbund Schwirrenstrasse,3150,Schwarzenburg,Dorfburgerkorporation Schwarzenburg,Markus Jenni,,0796491341,,,1996,1.1,,,,5,,102,2592498.274125124,1185406.2918110674
tn91,Wärmeversorgung Josef Meyer Rail AG Riburg,4310,Rheinfelden,"AEW Energie AG, Aarau",AEW Energie AG,Obere Vorstadt 40 5001 Aarau,0628342111,https://www.aew.ch,marcel.kraenzlin@aew.ch,2015,1.6,,,,5,,103,2628899,1268524.2
tn69,Wärmeverbund Möhlin Aeschemerbündten,4313,Möhlin,"AEW Energie AG, Aarau",Wärmeverbund Möhlin AG,Hauptstrasse 36,0628342111,https://wvmoehlin.ch/waermeverbund-moehlin/kontakt/,info@aew.ch,2012,1.65,2653,,,5,,103,2630424.3999999985,1267112.1000000015
tn74,Wärmeverbund Möhlin Schallen,4313,Möhlin,"AEW Energie AG, Aarau",Wärmeverbund Möhlin AG,Hauptstrasse 36,0628342111,https://wvmoehlin.ch/waermeverbund-moehlin/kontakt/,info@aew.ch,2017,2.2,2190,,,5,1,103,2630565.2,1268224.3
tn134,Fernwärme Stadtbach,4800,Zofingen,StWZ Energie AG,StWZ Energie AG,Mühlegasse 7,0627453232,https://www.swisspower.ch/themen-und-standpunkte/stwz-energie-ag-nimmt-holzschnitzelheizung-in-betrieb,,2015,6.4,7895,,,5,2,103,2638412,1238539.3
tn1231,Fernwärme Mühlegasse,4800,Zofingen,StWZ Energie AG,,Mühlegasse 7,0627453232,,,,6.048,9050,,,5,2,102,2637891.686909745,1237194.8490673848
tn1232,Wärmeverbund Klinik Barmelweid,5017,Barmelweid,,,Barmelweid,0628572111,https://www.barmelweid.ch,info@barmelweid.ch,2016,0.9,,4,,5,,103,2640310.168250939,1252463.8209277214
tn1233,Coop VZ Schafisheim,5503,Schafisheim,Coop Schafisheim,,Rupperswilerstrasse 2,,,,2015,2.9,,3,,5,,103,2653062.3928796775,1248766.8087905962
tn26,Wärmeverbund Bremgarten,5620,Bremgarten,Badeanlage Isenlauf,AEW Energie AG,"Obere Vorstadt 40, 5001 Aarau",0628342111,https://www.aew.ch/sites/default/files/2019-06/Waermeverbund-Bremgarten-Projektdatenblatt.pdf,info@aew.ch,2009,6.85,20300,,,5,1,103,2668366.50000338,1244426.4997071794
tn1236,Jowa Gränichen,5722,Gränichen,Fresh Food & Beverage Group AG,,Bäckerstrasse 1,0585754000,https://www.jowa.ch,,,2.2,,2,,5,,103,2649320.5551323714,1246294.5963369252
